Sample;X(ms) [20.02.2026 02:00:21 036 UTC];"l1_ruido[%MD168]";"l2_ruido[%MD172]";"AO_u[%QD0]";"l1[%MD44]";"l2[%MD40]"
2892;1771552998138,378559;1,53234446048737;1,23115348815918;4,87888097763062;1,49599933624268;1,19480836391449
2893;1771552998200,962759;1,42574143409729;1,1247398853302;4,85465812683105;1,49593997001648;1,19493842124939
2894;1771552998266,555059;1,45677089691162;1,15642833709717;4,88568496704102;1,49531960487366;1,1949770450592
2895;1771552998326,875359;1,56759607791901;1,26739513874054;4,89944934844971;1,49525761604309;1,19505667686462
2896;1771552998389,703559;1,53609216213226;1,23583710193634;4,85633230209351;1,49554634094238;1,19529128074646
2897;1771552998452,963559;1,44029867649078;1,13995063304901;4,83118629455566;1,49580895900726;1,19546091556549
2898;1771552998515,263059;1,53402304649353;1,23331093788147;4,85593318939209;1,49628484249115;1,19557273387909
2899;1771552998578,179759;1,5777713060379;1,27730572223663;4,832200050354;1,496089220047;1,19562363624573
2900;1771552998639,912559;1,53481793403625;1,23564314842224;4,78721809387207;1,49484920501709;1,19567441940308
2901;1771552998702,551259;1,5542870759964;1,25503945350647;4,76553678512573;1,49523842334747;1,19599080085754
2902;1771552998764,980859;1,54374670982361;1,24414455890656;4,73496532440186;1,49573135375977;1,19612920284271
2903;1771552998827,842059;1,47159826755524;1,17243134975433;4,71123647689819;1,49536645412445;1,19619953632355
2904;1771552998890,333159;1,43186140060425;1,13293778896332;4,72505378723145;1,49534201622009;1,19641840457916
2905;1771552998952,405659;1,45507323741913;1,15542709827423;4,75841856002808;1,49622416496277;1,19657802581787
2906;1771552999016,308359;1,48951411247253;1,18990921974182;4,77889156341553;1,4960914850235;1,19648659229279
2907;1771552999077,857659;1,4794625043869;1,18051862716675;4,78101396560669;1,49548482894897;1,19654095172882
2908;1771552999142,319259;1,39970111846924;1,10190844535828;4,78794431686401;1,4944965839386;1,19670391082764
2909;1771552999202,880959;1,4154247045517;1,11765849590302;4,83472776412964;1,49484360218048;1,1970773935318
2910;1771552999265,627859;1,42538261413574;1,12739968299866;4,87158393859863;1,49523556232452;1,19725263118744
2911;1771552999328,180459;1,46588718891144;1,16805362701416;4,90198183059692;1,49520969390869;1,19737613201141
2912;1771552999391,358059;1,49255096912384;1,19458770751953;4,91053104400635;1,49545919895172;1,19749593734741
2913;1771552999452,544159;1,53576850891113;1,23761820793152;4,90531396865845;1,49565398693085;1,19750368595123
2914;1771552999515,278759;1,54558825492859;1,24865674972534;4,87852239608765;1,49439787864685;1,19746649265289
2915;1771552999577,801259;1,57690489292145;1,28079736232758;4,84748554229736;1,49407887458801;1,19797134399414
2916;1771552999640,463859;1,56959629058838;1,27311038970947;4,80160284042358;1,49494063854218;1,19845473766327
2917;1771552999702,938459;1,39741039276123;1,10117185115814;4,76160764694214;1,49480962753296;1,19857108592987
2918;1771552999765,790659;1,51397299766541;1,21796822547913;4,81080722808838;1,49463367462158;1,1986289024353
2919;1771552999828,260059;1,5184211730957;1,2223207950592;4,79861164093018;1,49494409561157;1,19884371757507
2920;1771552999890,676659;1,53126120567322;1,23532056808472;4,78477001190186;1,49484729766846;1,19890666007996
2921;1771552999957,962359;1,43136024475098;1,1358003616333;4,76497793197632;1,4946573972702;1,19909751415253
2922;1771553000016,033459;1,41959309577942;1,12394499778748;4,79671287536621;1,49508535861969;1,19943726062775
2923;1771553000079,366059;1,42249739170074;1,12712800502777;4,83316373825073;1,49493503570557;1,19956564903259
2924;1771553000140,804959;1,459632396698;1,16470003128052;4,86653900146484;1,49461078643799;1,1996785402298
2925;1771553000203,869559;1,54648399353027;1,25168824195862;4,87951755523682;1,49465942382813;1,19986367225647
2926;1771553000266,688559;1,42114675045013;1,12647294998169;4,84781837463379;1,49462676048279;1,19995296001434
2927;1771553000329,008459;1,4788806438446;1,1839462518692;4,88122367858887;1,49508666992188;1,20015227794647
2928;1771553000391,679259;1,41744792461395;1,12162399291992;4,8840389251709;1,49599850177765;1,20017457008362
2929;1771553000454,011659;1,45192325115204;1,15675580501556;4,91840648651123;1,49513721466064;1,19996976852417
2930;1771553000516,939259;1,53535556793213;1,24070084095001;4,93361186981201;1,4946403503418;1,19998562335968
2931;1771553000581,170259;1,56214559078217;1,26739418506622;4,90564823150635;1,49491596221924;1,2001645565033
2932;1771553000654,779459;1,40001964569092;1,10663282871246;4,86538696289063;1,4936591386795;1,20027232170105
2933;1771553000708,799759;1,42922067642212;1,13602423667908;4,90880441665649;1,49389338493347;1,20069694519043
2934;1771553000783,041259;1,44988036155701;1,15554869174957;4,93554019927979;1,4953281879425;1,20099651813507
2935;1771553000834,017359;1,56070780754089;1,26623702049255;4,9511866569519;1,49541211128235;1,20094132423401
2936;1771553000896,402259;1,40325236320496;1,10970413684845;4,90997648239136;1,49437868595123;1,20083045959473
2937;1771553000958,815159;1,54764473438263;1,25555825233459;4,9503002166748;1,49315309524536;1,20106661319733
2938;1771553001021,999659;1,47745883464813;1,18591845035553;4,91501331329346;1,49317693710327;1,20163655281067
2939;1771553001088,137759;1,57563662528992;1,28381943702698;4,91679430007935;1,49405169487;1,20223450660706
2940;1771553001150,907759;1,57361900806427;1,28178560733795;4,86879062652588;1,49426972866058;1,20243632793427
2941;1771553001212,346759;1,39732336997986;1,10500085353851;4,82394170761108;1,49488234519958;1,20255982875824
2942;1771553001274,483859;1,39961504936218;1,10708379745483;4,87088823318481;1,49508166313171;1,20255041122437
2943;1771553001338,497459;1,42576932907104;1,13413512706757;4,91481781005859;1,49410390853882;1,20246970653534
2944;1771553001400,426659;1,55577504634857;1,2643529176712;4,94330263137817;1,49401724338531;1,20259511470795
2945;1771553001462,937059;1,54936468601227;1,25778758525848;4,90448999404907;1,49456322193146;1,20298612117767
2946;1771553001526,273959;1,53411781787872;1,24287688732147;4,87073707580566;1,4943311214447;1,20309019088745
2947;1771553001588,195959;1,40852391719818;1,11700177192688;4,84611368179321;1,49477458000183;1,20325243473053
2948;1771553001652,132259;1,48254263401031;1,19077885150909;4,88656425476074;1,49497294425964;1,20320916175842
2949;1771553001713,367659;1,53105461597443;1,24006140232086;4,88782405853271;1,49408578872681;1,20309257507324
2950;1771553001775,291659;1,49515771865845;1,20454359054565;4,86413049697876;1,49391782283783;1,20330369472504
2951;1771553001838,782759;1,45210576057434;1,16158330440521;4,85961103439331;1,49396169185638;1,20343923568726
2952;1771553001901,795059;1,51933431625366;1,2292914390564;4,87719631195068;1,4937756061554;1,20373272895813
2953;1771553001963,060859;1,56888496875763;1,27886998653412;4,85972785949707;1,49394416809082;1,20392918586731
2954;1771553002025,970959;1,48606550693512;1,19622433185577;4,81786298751831;1,49389743804932;1,20405626296997
2955;1771553002092,503459;1,52996015548706;1,24127292633057;4,8198676109314;1,49290525913239;1,20421802997589
2956;1771553002152,110459;1,52223885059357;1,2342563867569;4,79905557632446;1,49272537231445;1,20474290847778
2957;1771553002214,221159;1,43418514728546;1,14583086967468;4,78281831741333;1,49359154701233;1,20523726940155
2958;1771553002276,597259;1,50747311115265;1,21899390220642;4,81222438812256;1,49391937255859;1,20544016361237
2959;1771553002338,989559;1,52025651931763;1,23160290718079;4,80320644378662;1,49415826797485;1,20550465583801
2960;1771553002401,157759;1,44812083244324;1,15960717201233;4,78818464279175;1,49406933784485;1,20555567741394
2961;1771553002463,920259;1,50932657718658;1,22278094291687;4,81045722961426;1,4922091960907;1,20566356182098
2962;1771553002525,944959;1,44836795330048;1,16211044788361;4,79991912841797;1,49257385730743;1,20631635189056
2963;1771553002589,120459;1,4942364692688;1,20651006698608;4,82075262069702;1,49458336830139;1,20685696601868
2964;1771553002651,138659;1,55899715423584;1,27111685276031;4,8180103302002;1,49460673332214;1,20672643184662
2965;1771553002713,838959;1,53847074508667;1,2509434223175;4,78256797790527;1,49412941932678;1,20660209655762
2966;1771553002776,372459;1,41631710529327;1,12891829013824;4,75896263122559;1,49405372142792;1,20665490627289
2967;1771553002838,911659;1,50428187847137;1,21707987785339;4,79844188690186;1,49389946460724;1,20669746398926
2968;1771553002901,626359;1,56361413002014;1,27697360515594;4,79147005081177;1,49350464344025;1,20686411857605
2969;1771553002963,768259;1,43519425392151;1,14881980419159;4,75444078445435;1,49346423149109;1,20708978176117
2970;1771553003026,754159;1,48132216930389;1,19549179077148;4,78419971466064;1,49315309524536;1,20732271671295
2971;1771553003090,332059;1,58457374572754;1,29916131496429;4,78905010223389;1,49300253391266;1,20759010314941
2972;1771553003152,348059;1,55950045585632;1,27349460124969;4,7410717010498;1,49379587173462;1,20779001712799
2973;1771553003214,885459;1,4679753780365;1,18117201328278;4,70814371109009;1,49467599391937;1,20787262916565
2974;1771553003276,980659;1,49328136444092;1,20665574073792;4,72347593307495;1,49446141719818;1,20783579349518
2975;1771553003339,822459;1,48656761646271;1,2014148235321;4,72522020339966;1,49294531345367;1,20779252052307
2976;1771553003402,257359;1,58462953567505;1,30048596858978;4,7297248840332;1,49229562282562;1,20815205574036
2977;1771553003464,301959;1,45317256450653;1,16920685768127;4,6837944984436;1,49260234832764;1,20863664150238
2978;1771553003526,877559;1,41724503040314;1,13266706466675;4,70658826828003;1,493572473526;1,20899450778961
2979;1771553003589,950059;1,58341896533966;1,29864704608917;4,74692678451538;1,49387443065643;1,20910251140594
2980;1771553003652,245959;1,40580141544342;1,12141144275665;4,70115566253662;1,49353873729706;1,20914876461029
2981;1771553003714,699959;1,45611691474915;1,17170488834381;4,74749422073364;1,49371385574341;1,20930182933807
2982;1771553003777,074659;1,42515110969543;1,140829205513;4,76630306243896;1,4936705827713;1,20934867858887
2983;1771553003840,199459;1,50708138942719;1,22287094593048;4,80004644393921;1,4936295747757;1,20941913127899
2984;1771553003902,516659;1,47092342376709;1,18688547611237;4,79069232940674;1,49351179599762;1,2094738483429
2985;1771553003965,528159;1,52605938911438;1,24262189865112;4,80009269714355;1,49315500259399;1,20971751213074
2986;1771553004027,250259;1,39567720890045;1,11248886585236;4,78086471557617;1,49307239055634;1,20988404750824
2987;1771553004090,213759;1,53954982757568;1,25599026679993;4,82868528366089;1,49362301826477;1,21006345748901
2988;1771553004153,951859;1,52014529705048;1,23562479019165;4,80151844024658;1,49464690685272;1,2101263999939
2989;1771553004215,639159;1,42468702793121;1,14108455181122;4,78580570220947;1,49349367618561;1,20989120006561
2990;1771553004277,856459;1,53548467159271;1,2532057762146;4,81896495819092;1,49229991436005;1,21002101898193
2991;1771553004340,604659;1,53181064128876;1,24953675270081;4,79389905929565;1,49252080917358;1,21024692058563
2992;1771553004403,085959;1,59321856498718;1,31023836135864;4,77181243896484;1,49361324310303;1,21063303947449
2993;1771553004465,693259;1,39753973484039;1,11465489864349;4,71976375579834;1,49358868598938;1,21070384979248
2994;1771553004528,854059;1,41695749759674;1,13456094264984;4,76939487457275;1,49313139915466;1,21073484420776
2995;1771553004593,252059;1,51300621032715;1,23060810565948;4,80686902999878;1,49335956573486;1,2109614610672
2996;1771553004653,191259;1,57606959342957;1,29390227794647;4,79395580291748;1,49327409267426;1,21110677719116
2997;1771553004715,848959;1,45061886310577;1,16829121112823;4,74948024749756;1,49358081817627;1,21125316619873
