Sample;X(ms) [18.02.2026 22:21:59 040 UTC];"l1[%MD44]";"l2[%MD40]";"AO_u[%QD0]"
4171;1771453577071,700083;1,3100072145462;1,1903167963028;4,51181364059448
4172;1771453577133,861383;1,31011950969696;1,19034028053284;4,51181316375732
4173;1771453577195,569283;1,31017577648163;1,1903520822525;4,51181268692017
4174;1771453577259,353783;1,31028807163239;1,19037556648254;4,51181268692017
4175;1771453577348,150883;1,31042838096619;1,19040501117706;4,51181221008301
4176;1771453577384,914183;1,31048429012299;1,19041669368744;4,51181221008301
4177;1771453577447,218883;1,31059634685516;1,19044017791748;4,51181173324585
4178;1771453577510,717683;1,31070828437805;1,19046354293823;4,51181125640869
4179;1771453577571,375383;1,31082034111023;1,19048702716827;4,51181125640869
4180;1771453577634,502083;1,31093215942383;1,19051039218903;4,51181077957153
4181;1771453577697,153383;1,31104397773743;1,19053375720978;4,51181077957153
4182;1771453577759,391883;1,31109988689423;1,19054543972015;4,51181030273438
4183;1771453577821,417583;1,31121146678925;1,19056880474091;4,51180982589722
4184;1771453577884,021483;1,31132304668427;1,19059216976166;4,51180982589722
4185;1771453577946,267883;1,31143462657928;1,19061541557312;4,51180934906006
4186;1771453578009,461983;1,3115462064743;1,19063866138458;4,51180934906006
4187;1771453578072,646083;1,31165766716003;1,19066190719604;4,5118088722229
4188;1771453578135,747283;1,31176888942719;1,19068515300751;4,51180839538574
4189;1771453578197,170983;1,31188023090363;1,19070839881897;4,51180839538574
4190;1771453578260,842083;1,31199133396149;1,19073164463043;4,51180791854858
4191;1771453578322,028183;1,31204700469971;1,19074308872223;4,51180744171143
4192;1771453578384,281483;1,31215834617615;1,19076633453369;4,51180744171143
4193;1771453578446,894583;1,31226933002472;1,19078946113586;4,51180696487427
4194;1771453578509,366883;1,312380194664;1,19081246852875;4,51180696487427
4195;1771453578573,663483;1,31249117851257;1,19083571434021;4,51180648803711
4196;1771453578636,579183;1,31260204315186;1,19085872173309;4,51180601119995
4197;1771453578697,104983;1,31271290779114;1,19088172912598;4,51180601119995
4198;1771453578760,155183;1,31282365322113;1,19090473651886;4,51180553436279
4199;1771453578825,006783;1,31293439865112;1,19092774391174;4,51180553436279
4200;1771453578886,639783;1,31304490566254;1,19095075130463;4,51180505752563
4201;1771453578947,339583;1,3131000995636;1,19096231460571;4,51180458068848
4202;1771453579010,174383;1,31321060657501;1,19098520278931;4,51180458068848
4203;1771453579072,647983;1,31332099437714;1,1910080909729;4,51180410385132
4204;1771453579135,665483;1,31343150138855;1,19103097915649;4,51180410385132
4205;1771453579197,338183;1,31354176998138;1,19105386734009;4,51180362701416
4206;1771453579259,761483;1,31365191936493;1,19107675552368;4,511803150177
4207;1771453579322,728383;1,31376206874847;1,19109964370728;4,511803150177
4208;1771453579385,675383;1,31387221813202;1,19112253189087;4,51180267333984
4209;1771453579447,433383;1,31392729282379;1,19113385677338;4,51180267333984
4210;1771453579511,495783;1,31403732299805;1,19115662574768;4,51180219650269
4211;1771453579573,490683;1,31411969661713;1,19117367267609;4,51180171966553
4212;1771453579636,158883;1,31422972679138;1,19119656085968;4,51180171966553
4213;1771453579703,586883;1,31433939933777;1,19121921062469;4,51180124282837
4214;1771453579760,988183;1,31444907188416;1,191241979599;4,51180124282837
4215;1771453579825,964583;1,31455886363983;1,19126462936401;4,51180076599121
4216;1771453579893,335683;1,31466853618622;1,19128727912903;4,51180028915405
4217;1771453579949,159983;1,31477797031403;1,19130992889404;4,51180028915405
4218;1771453580011,432483;1,31488752365112;1,19133257865906;4,51179981231689
4219;1771453580075,290483;1,31494224071503;1,19134390354156;4,51179981231689
4220;1771453580136,422383;1,31505179405212;1,19136643409729;4,51179933547974
4221;1771453580198,588783;1,31516110897064;1,1913890838623;4,51179885864258
4222;1771453580262,131683;1,31527042388916;1,19141161441803;4,51179885864258
4223;1771453580324,515583;1,3153795003891;1,19143414497375;4,51179838180542
4224;1771453580387,184083;1,31548869609833;1,19145667552948;4,51179838180542
4225;1771453580449,875783;1,31559765338898;1,19147908687592;4,51179790496826
4226;1771453580512,949083;1,31570672988892;1,19150161743164;4,5117974281311
4227;1771453580575,217583;1,31581568717957;1,19152414798737;4,5117974281311
4228;1771453580641,541383;1,31592452526093;1,1915465593338;4,51179695129395
4229;1771453580706,198483;1,31603336334229;1,19156885147095;4,51179695129395
4230;1771453580767,218383;1,31608772277832;1,19158005714417;4,51179647445679
4231;1771453580826,887183;1,3161963224411;1,1916024684906;4,51179599761963
