Sample;X(ms) [24.02.2026 18:59:44 014 UTC];"AO_u[%QD0]";"l1[%MD44]";"l2[%MD40]"
11898;1771960324209,556443;5;1,82356107234955;1,49320983886719
11899;1771960324271,969643;5;1,82356262207031;1,49320995807648
11900;1771960324334,366343;5;1,82356536388397;1,49320995807648
11901;1771960324396,090743;5;1,82356631755829;1,49321007728577
11902;1771960324459,209543;5;1,82356798648834;1,49321007728577
11903;1771960324521,935343;5;1,82357013225555;1,49321031570435
11904;1771960324583,924443;5;1,82357287406921;1,49321043491364
11905;1771960324646,273943;5;1,82357490062714;1,49321055412292
11906;1771960324709,367843;5;1,82357656955719;1,49321055412292
11907;1771960324771,745343;5;1,8235787153244;1,49321067333221
11908;1771960324834,403143;5;1,82358086109161;1,49321067333221
11909;1771960324898,064343;5;1,82358300685883;1,4932107925415
11910;1771960324959,568643;5;1,82358407974243;1,4932107925415
11911;1771960325022,749443;5;1,82358610630035;1,49321103096008
11912;1771960325085,248843;5;1,82358825206757;1,49321103096008
11913;1771960325147,131743;5;1,82359039783478;1,49321115016937
11914;1771960325210,154643;5;1,82359254360199;1,49321115016937
11915;1771960325273,526243;5;1,8235946893692;1,49321138858795
11916;1771960325335,243943;5;1,82359683513641;1,49321138858795
11917;1771960325397,913343;5;1,82359874248505;1,49321150779724
11918;1771960325459,909143;5;1,82359981536865;1,49321150779724
11919;1771960325523,461543;5;1,82360196113586;1,49321174621582
11920;1771960325585,426643;5;1,82360410690308;1,49321174621582
11921;1771960325647,412743;5;1,82360684871674;1,4932119846344
11922;1771960325709,973043;5;1,8236083984375;1,4932119846344
11923;1771960325772,532143;5;1,823610663414;1,4932119846344
11924;1771960325835,186443;5;1,8236129283905;1,49321210384369
11925;1771960325897,609043;5;1,82361400127411;1,49321210384369
11926;1771960325960,507443;5;1,82361590862274;1,49321222305298
11927;1771960326023,503443;5;1,82361805438995;1,49321246147156
11928;1771960326086,395843;5;1,82362020015717;1,49321246147156
11929;1771960326148,519943;5;1,82362234592438;1,49321258068085
11930;1771960326210,493843;5;1,8236243724823;1,49321258068085
11931;1771960326273,540743;5;1,82362639904022;1,49321269989014
11932;1771960326336,355743;5;1,82362866401672;1,49321281909943
11933;1771960326398,535043;5;1,82363069057465;1,49321281909943
11934;1771960326460,782943;5;1,82363164424896;1,49321293830872
11935;1771960326524,939543;5;1,82363379001617;1,49321317672729
11936;1771960326586,623743;5;1,82363593578339;1,49321317672729
11937;1771960326648,624243;5;1,82363784313202;1,49321329593658
11938;1771960326710,925143;5;1,82364010810852;1,49321341514587
11939;1771960326774,132943;5;1,82364213466644;1,49321341514587
11940;1771960326836,711343;5;1,82364416122437;1,49321353435516
11941;1771960326898,902443;5;1,82364630699158;1,49321353435516
11942;1771960326961,340343;5;1,82364737987518;1,49321365356445
11943;1771960327024,270343;5;1,8236495256424;1,49321389198303
11944;1771960327086,613943;5;1,82365155220032;1,49321389198303
11945;1771960327148,818343;5;1,82365357875824;1,49321401119232
11946;1771960327212,216043;5;1,82365584373474;1,49321401119232
11947;1771960327274,728243;5;1,82365775108337;1,49321413040161
11948;1771960327337,105443;5;1,82365989685059;1,4932142496109
11949;1771960327399,119743;5;1,82366192340851;1,4932142496109
11950;1771960327462,110443;5;1,82366299629211;1,4932142496109
11951;1771960327524,704343;5;1,82366502285004;1,49321436882019
11952;1771960327586,966543;5;1,82366704940796;1,49321460723877
11953;1771960327649,481643;5;1,82366919517517;1,49321460723877
11954;1771960327712,590743;5;1,82367134094238;1,49321472644806
11955;1771960327774,732043;5;1,82367336750031;1,49321484565735
11956;1771960327837,868343;5;1,82367551326752;1,49321484565735
11957;1771960327899,689643;5;1,82367742061615;1,49321496486664
11958;1771960327962,830943;5;1,82367956638336;1,49321496486664
11959;1771960328025,464643;5;1,82368159294128;1,49321508407593
11960;1771960328087,730543;5;1,82368266582489;1,49321532249451
11961;1771960328149,906543;5;1,8236848115921;1,49321532249451
11962;1771960328213,058043;5;1,82368671894073;1,4932154417038
11963;1771960328276,370043;5;1,82368886470795;1,4932154417038
11964;1771960328338,687543;5;1,82369077205658;1,49321556091309
11965;1771960328400,721543;5;1,82369303703308;1,49321568012238
11966;1771960328467,721943;5;1,82369494438171;1,49321568012238
11967;1771960328530,404543;5;1,82369709014893;1,49321579933167
11968;1771960328593,401943;5;1,82369911670685;1,49321603775024
11969;1771960328655,544443;5;1,82370018959045;1,49321603775024
11970;1771960328717,470143;5;1,82370209693909;1,49321603775024
11971;1771960328780,639243;5;1,8237042427063;1,49321615695953
11972;1771960328843,895843;5;1,82370626926422;1,49321627616882
11973;1771960328905,697343;5;1,82370841503143;1,49321627616882
11974;1771960328968,233743;5;1,82371032238007;1,49321639537811
11975;1771960329030,959843;5;1,82371246814728;1,49321639537811
11976;1771960329094,022243;5;1,8237144947052;1,4932165145874
11977;1771960329155,807143;5;1,82371556758881;1,49321675300598
11978;1771960329219,713243;5;1,82371747493744;1,49321675300598
11979;1771960329285,511643;5;1,82371938228607;1,49321687221527
11980;1771960329344,505043;5;1,82372164726257;1,49321687221527
11981;1771960329407,247743;5;1,82372355461121;1,49321699142456
11982;1771960329468,797143;5;1,82372570037842;1,49321711063385
11983;1771960329531,532443;5;1,82372772693634;1,49321711063385
11984;1771960329594,756043;5;1,82372963428497;1,49321722984314
11985;1771960329656,276243;5;1,82373178005219;1,49321746826172
11986;1771960329718,701143;5;1,8237327337265;1,49321746826172
11987;1771960329781,299943;5;1,82373487949371;1,49321746826172
11988;1771960329844,344343;5;1,82373678684235;1,49321758747101
11989;1771960329907,357443;5;1,82373881340027;1,4932177066803
11990;1771960329970,663243;5;1,82374083995819;1,4932177066803
11991;1771960330032,713243;5;1,82374286651611;1,49321782588959
11992;1771960330094,722643;5;1,82374489307404;1,49321782588959
11993;1771960330157,405243;5;1,82374703884125;1,49321794509888
11994;1771960330219,541543;5;1,82374787330627;1,49321818351746
11995;1771960330281,726943;5;1,82374942302704;1,49321818351746
11996;1771960330344,318543;5;1,82375144958496;1,49321830272675
11997;1771960330406,834843;5;1,82375347614288;1,49321830272675
11998;1771960330469,567243;5;1,8237556219101;1,49321842193604
11999;1771960330532,057843;5;1,82375752925873;1,49321842193604
12000;1771960330595,104043;5;1,82375943660736;1,49321854114532
12001;1771960330657,405843;5;1,82376146316528;1,49321854114532
12002;1771960330719,842943;5;1,8237636089325;1,49321866035461
12003;1771960330782,267543;5;1,82376456260681;1,49321889877319
12004;1771960330844,973243;5;1,82376658916473;1,49321889877319
12005;1771960330907,971543;5;1,82376861572266;1,49321901798248
12006;1771960330970,509543;5;1,82377064228058;1,49321913719177
12007;1771960331032,586243;5;1,82377254962921;1,49321913719177
12008;1771960331095,866043;5;1,82377457618713;1,49321925640106
12009;1771960331158,550643;5;1,82377660274506;1,49321925640106
12010;1771960331220,841243;5;1,82377862930298;1,49321937561035
12011;1771960331285,722243;5;1,8237806558609;1,49321961402893
12012;1771960331346,003143;5;1,82378172874451;1,49321961402893
12013;1771960331408,411243;5;1,82378363609314;1,49321961402893
12014;1771960331470,252843;5;1,82378566265106;1,49321973323822
12015;1771960331533,265943;5;1,82378756999969;1,49321973323822
12016;1771960331597,661543;5;1,82378947734833;1,49321985244751
12017;1771960331659,824143;5;1,82379150390625;1,4932199716568
12018;1771960331720,881043;5;1,82379364967346;1,4932199716568
12019;1771960331783,933443;5;1,82379460334778;1,49322009086609
12020;1771960331846,939443;5;1,82379710674286;1,49322032928467
12021;1771960331909,113843;5;1,82379853725433;1,49322032928467
12022;1771960331971,220743;5;1,82380044460297;1,49322032928467
12023;1771960332034,042543;5;1,82380259037018;1,49322044849396
12024;1771960332096,835943;5;1,8238046169281;1,49322056770325
12025;1771960332159,205843;5;1,82380652427673;1,49322056770325
12026;1771960332226,166943;5;1,82380855083466;1,49322068691254
12027;1771960332284,452343;5;1,82381045818329;1,49322068691254
12028;1771960332348,011943;5;1,8238114118576;1,49322080612183
12029;1771960332411,920943;5;1,82381355762482;1,49322104454041
12030;1771960332472,546443;5;1,82381546497345;1,49322104454041
12031;1771960332535,332643;5;1,82381749153137;1,49322116374969
12032;1771960332601,074643;5;1,82381939888;1,49322116374969
12033;1771960332661,558143;5;1,82382142543793;1,49322116374969
12034;1771960332723,343943;5;1,82382333278656;1,49322128295898
12035;1771960332784,920243;5;1,82382524013519;1,49322140216827
12036;1771960332848,588543;5;1,82382726669312;1,49322140216827
12037;1771960332909,818243;5;1,82382810115814;1,49322152137756
12038;1771960332972,278143;5;1,82383012771606;1,49322175979614
12039;1771960333035,162843;5;1,82383215427399;1,49322175979614
12040;1771960333098,387743;5;1,82383406162262;1,49322187900543
12041;1771960333160,241543;5;1,82383608818054;1,49322199821472
12042;1771960333222,420143;5;1,82383799552917;1,49322199821472
12043;1771960333285,244043;5;1,8238400220871;1,49322211742401
12044;1771960333348,564143;5;1,82384192943573;1,49322211742401
12045;1771960333410,473343;5;1,82384383678436;1,49322211742401
12046;1771960333472,844043;5;1,82384502887726;1,4932222366333
12047;1771960333535,547743;5;1,82384693622589;1,49322247505188
12048;1771960333598,111843;5;1,82384836673737;1,49322247505188
12049;1771960333661,276543;5;1,82385087013245;1,49322259426117
12050;1771960333722,966043;5;1,82385230064392;1,49322259426117
12051;1771960333785,705743;5;1,82385468482971;1,49322271347046
12052;1771960333848,267943;5;1,82385659217834;1,49322283267975
12053;1771960333911,296843;5;1,82385802268982;1,49322283267975
12054;1771960333973,778143;5;1,82386004924774;1,49322283267975
12055;1771960334035,744843;5;1,82386100292206;1,49322295188904
12056;1771960334099,039543;5;1,82386302947998;1,49322319030762
12057;1771960334161,355243;5;1,8238650560379;1,49322319030762
12058;1771960334223,843843;5;1,82386672496796;1,49322319030762
12059;1771960334285,953243;5;1,82386875152588;1,49322330951691
12060;1771960334350,376243;5;1,8238707780838;1,4932234287262
12061;1771960334411,295843;5;1,82387268543243;1,4932234287262
12062;1771960334474,635943;5;1,82387471199036;1,49322354793549
12063;1771960334536,733143;5;1,82387554645538;1,49322354793549
12064;1771960334599,756743;5;1,82387804985046;1,49322366714478
12065;1771960334662,499743;5;1,82387948036194;1,49322390556335
12066;1771960334724,184043;5;1,82388150691986;1,49322390556335
12067;1771960334786,711143;5;1,82388377189636;1,49322402477264
12068;1771960334849,783743;5;1,82388532161713;1,49322402477264
12069;1771960334912,850443;5;1,82388770580292;1,49322414398193
12070;1771960334974,999343;5;1,82388913631439;1,49322414398193
12071;1771960335037,093843;5;1,82389008998871;1,49322426319122
12072;1771960335100,080143;5;1,8238924741745;1,49322426319122
12073;1771960335162,253143;5;1,82389390468597;1,49322438240051
12074;1771960335224,813943;5;1,8238959312439;1,49322438240051
12075;1771960335287,084143;5;1,82389795780182;1,49322462081909
12076;1771960335350,333443;5;1,82389962673187;1,49322462081909
12077;1771960335413,265643;5;1,82390224933624;1,49322474002838
12078;1771960335474,650243;5;1,82390367984772;1,49322485923767
12079;1771960335537,357743;5;1,82390451431274;1,49322485923767
12080;1771960335600,296043;5;1,82390666007996;1,49322497844696
12081;1771960335662,690743;5;1,82390868663788;1,49322497844696
12082;1771960335725,043043;5;1,82391059398651;1,49322509765625
12083;1771960335788,002943;5;1,82391250133514;1,49322509765625
12084;1771960335850,955643;5;1,82391440868378;1,49322533607483
12085;1771960335914,924543;5;1,82391631603241;1,49322533607483
12086;1771960335975,182943;5;1,82391822338104;1,49322545528412
12087;1771960336037,775743;5;1,82391917705536;1,49322545528412
12088;1771960336100,660643;5;1,82392108440399;1,49322557449341
12089;1771960336163,540743;5;1,82392299175262;1,49322557449341
12090;1771960336226,676743;5;1,82392489910126;1,4932256937027
12091;1771960336288,218143;5;1,82392728328705;1,49322581291199
12092;1771960336351,272743;5;1,82392871379852;1,49322581291199
12093;1771960336415,623843;5;1,82393062114716;1,49322605133057
12094;1771960336476,319843;5;1,82393300533295;1,49322605133057
12095;1771960336538,039843;5;1,8239334821701;1,49322617053986
12096;1771960336601,439843;5;1,82393538951874;1,49322617053986
12097;1771960336663,648043;5;1,82393729686737;1,49322628974915
12098;1771960336725,785943;5;1,82393968105316;1,49322628974915
12099;1771960336788,289043;5;1,82394099235535;1,49322640895844
12100;1771960336852,031543;5;1,82394301891327;1,49322640895844
12101;1771960336914,820743;5;1,8239449262619;1,49322652816772
12102;1771960336976,670943;5;1,82394731044769;1,4932267665863
12103;1771960337038,734843;5;1,82394778728485;1,4932267665863
12104;1771960337101,391943;5;1,82394957542419;1,4932267665863
12105;1771960337163,961043;5;1,82395160198212;1,49322688579559
12106;1771960337226,719843;5;1,82395339012146;1,49322688579559
12107;1771960337288,703143;5;1,82395529747009;1,49322700500488
12108;1771960337351,865743;5;1,82395708560944;1,49322712421417
12109;1771960337414,248843;5;1,82395911216736;1,49322712421417
12110;1771960337476,565143;5;1,82396101951599;1,49322724342346
12111;1771960337539,320343;5;1,82396280765533;1,49322748184204
12112;1771960337601,992843;5;1,82396376132965;1,49322748184204
12113;1771960337664,903243;5;1,82396566867828;1,49322748184204
12114;1771960337726,707043;5;1,82396745681763;1,49322760105133
12115;1771960337789,323343;5;1,82396948337555;1,49322772026062
12116;1771960337852,246843;5;1,8239711523056;1,49322772026062
12117;1771960337914,883543;5;1,82397317886353;1,49322772026062
12118;1771960337977,665243;5;1,82397401332855;1,49322783946991
12119;1771960338040,052143;5;1,8239768743515;1,49322783946991
12120;1771960338102,516343;5;1,82397782802582;1,4932279586792
12121;1771960338165,393243;5;1,82397973537445;1,49322819709778
12122;1771960338227,835643;5;1,82398164272308;1,49322819709778
12123;1771960338289,804943;5;1,82398355007172;1,49322819709778
12124;1771960338353,137743;5;1,82398533821106;1,49322831630707
12125;1771960338415,522943;5;1,8239871263504;1,49322831630707
12126;1771960338478,250443;5;1,82398915290833;1,49322843551636
12127;1771960338540,187343;5;1,82399094104767;1,49322855472565
12128;1771960338603,296743;5;1,8239928483963;1,49322855472565
12129;1771960338667,227643;5;1,82399380207062;1,49322855472565
12130;1771960338727,596143;5;1,82399547100067;1,49322867393494
12131;1771960338790,127743;5;1,82399749755859;1,49322891235352
12132;1771960338853,523543;5;1,82399928569794;1,49322891235352
12133;1771960338916,139343;5;1,82400119304657;1,49322903156281
12134;1771960338977,902043;5;1,8240031003952;1,49322915077209
12135;1771960339040,442343;5;1,82400488853455;1,49322915077209
12136;1771960339103,730243;5;1,82400679588318;1,49322915077209
12137;1771960339165,986843;5;1,8240077495575;1,49322926998138
12138;1771960339228,081043;5;1,82400953769684;1,49322926998138
12139;1771960339291,121143;5;1,82401144504547;1,49322938919067
12140;1771960339354,445943;5;1,82401323318481;1,49322962760925
12141;1771960339416,065343;5;1,82401502132416;1,49322962760925
12142;1771960339480,558643;5;1,82401692867279;1,49322962760925
12143;1771960339541,872743;5;1,82401883602142;1,49322974681854
12144;1771960339604,269043;5;1,82402062416077;1,49322974681854
12145;1771960339666,545943;5;1,8240225315094;1,49322986602783
12146;1771960339728,625143;5;1,82402348518372;1,49322986602783
12147;1771960339791,299043;5;1,82402527332306;1,49322998523712
12148;1771960339854,339943;5;1,82402718067169;1,49322998523712
12149;1771960339916,458843;5;1,82402896881104;1,49323010444641
12150;1771960339979,605643;5;1,82403075695038;1,49323034286499
12151;1771960340042,008443;5;1,82403171062469;1,49323034286499
12152;1771960340104,540343;5;1,82403457164764;1,49323046207428
12153;1771960340167,326143;5;1,82403540611267;1,49323046207428
12154;1771960340229,179843;5;1,82403719425201;1,49323058128357
12155;1771960340292,209343;5;1,82403898239136;1,49323058128357
12156;1771960340354,800443;5;1,82404100894928;1,49323070049286
12157;1771960340417,058343;5;1,82404267787933;1,49323070049286
12158;1771960340479,327643;5;1,82404458522797;1,49323070049286
12159;1771960340542,164243;5;1,82404637336731;1,49323081970215
12160;1771960340604,803243;5;1,82404828071594;1,49323105812073
12161;1771960340667,527643;5;1,82404923439026;1,49323105812073
12162;1771960340729,662443;5;1,8240510225296;1,49323105812073
12163;1771960340792,407543;5;1,82405269145966;1,49323117733002
12164;1771960340854,982943;5;1,82405459880829;1,49323117733002
12165;1771960340917,890143;5;1,82405650615692;1,49323129653931
12166;1771960340979,524843;5;1,82405829429626;1,4932314157486
12167;1771960341042,384743;5;1,82406008243561;1,4932314157486
12168;1771960341105,386143;5;1,82406187057495;1,49323153495789
12169;1771960341168,309943;5;1,82406365871429;1,49323153495789
12170;1771960341230,038043;5;1,82406461238861;1,49323177337646
12171;1771960341292,917643;5;1,82406651973724;1,49323177337646
12172;1771960341355,380443;5;1,82406830787659;1,49323189258575
12173;1771960341418,135243;5;1,82407009601593;1,49323189258575
12174;1771960341483,339243;5;1,82407188415527;1,49323201179504
12175;1771960341543,009243;5;1,82407367229462;1,49323201179504
12176;1771960341605,786543;5;1,82407510280609;1,49323213100433
12177;1771960341668,289043;5;1,82407748699188;1,49323213100433
12178;1771960341730,650343;5;1,82407832145691;1,49323213100433
12179;1771960341793,685143;5;1,82408010959625;1,49323225021362
12180;1771960341856,200843;5;1,82408130168915;1,4932324886322
12181;1771960341918,976843;5;1,82408320903778;1,4932324886322
12182;1771960341981,117243;5;1,82408559322357;1,49323260784149
12183;1771960342044,181943;5;1,82408702373505;1,49323260784149
12184;1771960342108,105743;5;1,82408797740936;1,49323260784149
12185;1771960342169,223943;5;1,82409071922302;1,49323272705078
12186;1771960342231,457143;5;1,82409155368805;1,49323284626007
12187;1771960342294,453043;5;1,82409334182739;1,49323284626007
12188;1771960342357,330843;5;1,82409512996674;1,49323284626007
12189;1771960342419,093743;5;1,82409691810608;1,49323296546936
12190;1771960342481,387143;5;1,82409870624542;1,49323320388794
12191;1771960342544,382143;5;1,82410049438477;1,49323320388794
12192;1771960342607,335843;5;1,82410228252411;1,49323332309723
12193;1771960342669,698243;5;1,82410407066345;1,49323344230652
12194;1771960342731,783543;5;1,82410502433777;1,49323344230652
12195;1771960342794,912243;5;1,82410681247711;1,49323344230652
12196;1771960342857,723943;5;1,82410848140717;1,49323356151581
12197;1771960342920,637443;5;1,82411050796509;1,49323356151581
12198;1771960342982,017743;5;1,82411229610443;1,49323356151581
12199;1771960343045,054243;5;1,82411408424377;1,4932336807251
12200;1771960343107,581443;5;1,82411563396454;1,49323391914368
12201;1771960343170,155343;5;1,82411801815033;1,49323391914368
12202;1771960343232,231243;5;1,82411932945251;1,49323403835297
12203;1771960343295,801343;5;1,82412016391754;1,49323403835297
12204;1771960343357,670143;5;1,82412195205688;1,49323403835297
12205;1771960343419,783843;5;1,82412374019623;1,49323415756226
12206;1771960343482,379343;5;1,82412552833557;1,49323427677155
12207;1771960343545,300943;5;1,82412731647491;1,49323427677155
12208;1771960343607,726043;5;1,82412910461426;1,49323427677155
12209;1771960343672,852343;5;1,8241308927536;1,49323439598083
12210;1771960343732,624743;5;1,82413232326508;1,49323463439941
12211;1771960343795,987943;5;1,82413411140442;1,49323463439941
12212;1771960343858,240643;5;1,8241354227066;1,49323463439941
12213;1771960343920,359243;5;1,82413709163666;1,4932347536087
12214;1771960343983,207943;5;1,82413899898529;1,49323487281799
12215;1771960344046,974543;5;1,82414078712463;1,49323487281799
12216;1771960344109,095843;5;1,82414257526398;1,49323499202728
12217;1771960344170,673143;5;1,824143409729;1,49323499202728
12218;1771960344233,477543;5;1,82414555549622;1,49323499202728
12219;1771960344296,469243;5;1,8241468667984;1,49323511123657
12220;1771960344358,651843;5;1,82414853572845;1,49323511123657
12221;1771960344420,994743;5;1,82415044307709;1,49323534965515
12222;1771960344484,109543;5;1,82415223121643;1,49323534965515
12223;1771960344547,006643;5;1,82415401935577;1,49323546886444
12224;1771960344609,561943;5;1,82415568828583;1,49323546886444
12225;1771960344670,846943;5;1,82415759563446;1,49323558807373
12226;1771960344733,976443;5;1,82415914535522;1,49323558807373
12227;1771960344797,307343;5;1,82415997982025;1,49323570728302
12228;1771960344859,465043;5;1,82416188716888;1,49323570728302
12229;1771960344921,645343;5;1,82416367530823;1,49323570728302
12230;1771960344984,372543;5;1,82416546344757;1,49323582649231
12231;1771960345047,358143;5;1,82416713237762;1,49323606491089
12232;1771960345109,893343;5;1,82416880130768;1,49323606491089
12233;1771960345171,521043;5;1,82417058944702;1,49323618412018
12234;1771960345235,413943;5;1,82417261600494;1,49323630332947
12235;1771960345297,674643;5;1,824174284935;1,49323630332947
12236;1771960345359,155543;5;1,82417523860931;1,49323630332947
12237;1771960345421,793343;5;1,82417702674866;1,49323642253876
12238;1771960345485,129343;5;1,82417857646942;1,49323642253876
12239;1771960345547,464143;5;1,82418048381805;1,49323642253876
12240;1771960345609,782143;5;1,82418167591095;1,49323654174805
12241;1771960345672,480943;5;1,82418346405029;1,49323678016663
12242;1771960345735,499743;5;1,82418525218964;1,49323678016663
12243;1771960345797,691343;5;1,82418704032898;1,49323678016663
12244;1771960345859,941543;5;1,82418859004974;1,49323689937592
12245;1771960345922,381743;5;1,82418954372406;1,49323689937592
12246;1771960345985,517643;5;1,8241913318634;1,49323689937592
12247;1771960346047,863843;5;1,82419347763062;1,49323701858521
12248;1771960346109,897143;5;1,8241947889328;1,49323713779449
12249;1771960346172,665743;5;1,82419657707214;1,49323713779449
12250;1771960346236,822743;5;1,82419836521149;1,49323725700378
12251;1771960346298,359643;5;1,82420003414154;1,49323725700378
12252;1771960346360,367243;5;1,82420170307159;1,49323749542236
12253;1771960346423,126343;5;1,82420349121094;1,49323749542236
12254;1771960346485,674643;5;1,82420432567596;1,49323749542236
12255;1771960346548,277443;5;1,82420599460602;1,49323761463165
12256;1771960346610,754543;5;1,82420778274536;1,49323773384094
12257;1771960346673,552743;5;1,8242095708847;1,49323773384094
12258;1771960346736,500443;5;1,82421123981476;1,49323785305023
12259;1771960346798,702643;5;1,82421290874481;1,49323785305023
12260;1771960346861,001043;5;1,82421481609344;1,49323785305023
12261;1771960346923,876143;5;1,82421636581421;1,49323797225952
12262;1771960346986,643943;5;1,82421720027924;1,49323797225952
12263;1771960347049,616443;5;1,82421910762787;1,4932382106781
12264;1771960347112,037343;5;1,82422065734863;1,4932382106781
12265;1771960347174,364443;5;1,82422244548798;1,49323832988739
12266;1771960347236,946543;5;1,82422423362732;1,49323832988739
12267;1771960347299,675043;5;1,82422637939453;1,49323844909668
12268;1771960347361,703843;5;1,82422769069672;1,49323844909668
12269;1771960347424,090743;5;1,82422924041748;1,49323856830597
12270;1771960347487,867043;5;1,82423102855682;1,49323856830597
12271;1771960347549,678643;5;1,82423198223114;1,49323856830597
12272;1771960347611,946743;5;1,8242335319519;1,49323868751526
12273;1771960347675,075143;5;1,82423532009125;1,49323892593384
12274;1771960347737,724343;5;1,8242369890213;1,49323892593384
12275;1771960347799,966543;5;1,82423865795135;1,49323892593384
12276;1771960347862,687143;5;1,82424056529999;1,49323904514313
12277;1771960347924,827243;5;1,82424211502075;1,49323916435242
12278;1771960347988,015343;5;1,82424294948578;1,49323916435242
12279;1771960348050,873843;5;1,82424461841583;1,49323916435242
12280;1771960348112,438843;5;1,82424640655518;1,49323928356171
12281;1771960348174,956543;5;1,82424807548523;1,49323928356171
12282;1771960348238,409743;5;1,82424986362457;1,493239402771
12283;1771960348301,184543;5;1,82425153255463;1,493239402771
12284;1771960348363,052943;5;1,82425320148468;1,49323964118958
12285;1771960348425,704143;5;1,82425498962402;1,49323964118958
12286;1771960348496,818943;5;1,82425665855408;1,49323976039886
12287;1771960348550,929443;5;1,8242574930191;1,49323976039886
12288;1771960348613,782943;5;1,82425916194916;1,49323976039886
12289;1771960348675,899543;5;1,8242609500885;1,49323987960815
12290;1771960348738,780643;5;1,82426249980927;1,49323987960815
12291;1771960348800,732843;5;1,82426428794861;1,49323999881744
12292;1771960348862,969943;5;1,82426583766937;1,49323999881744
12293;1771960348926,023043;5;1,82426774501801;1,49324011802673
12294;1771960348988,571743;5;1,82426953315735;1,49324035644531
12295;1771960349050,914543;5;1,82427036762238;1,49324035644531
12296;1771960349113,095643;5;1,82427203655243;1,49324035644531
12297;1771960349176,341643;5;1,82427382469177;1,4932404756546
12298;1771960349239,396043;5;1,82427537441254;1,4932404756546
12299;1771960349301,052943;5;1,82427716255188;1,49324059486389
12300;1771960349364,012043;5;1,82427871227264;1,49324059486389
12301;1771960349426,791343;5;1,8242803812027;1,49324071407318
12302;1771960349488,947143;5;1,82428216934204;1,49324071407318
12303;1771960349551,635243;5;1,82428288459778;1,49324071407318
12304;1771960349613,950743;5;1,82428467273712;1,49324083328247
12305;1771960349676,886443;5;1,82428634166718;1,49324083328247
12306;1771960349740,456343;5;1,82428812980652;1,49324107170105
12307;1771960349801,852543;5;1,82428967952728;1,49324107170105
12308;1771960349864,629843;5;1,82429099082947;1,49324119091034
12309;1771960349927,603143;5;1,82429301738739;1,49324119091034
12310;1771960349989,396743;5;1,82429468631744;1,49324119091034
12311;1771960350053,025443;5;1,82429587841034;1,49324131011963
12312;1771960350114,469443;5;1,82429718971252;1,49324142932892
12313;1771960350177,085143;5;1,82429897785187;1,49324142932892
12314;1771960350239,826343;5;1,82430005073547;1,49324142932892
12315;1771960350302,171443;5;1,82430183887482;1,49324154853821
12316;1771960350364,665943;5;1,82430350780487;1,49324154853821
12317;1771960350427,429443;5;1,82430505752563;1,49324178695679
12318;1771960350490,564843;5;1,82430684566498;1,49324178695679
12319;1771960350552,548943;5;1,82430851459503;1,49324190616608
12320;1771960350614,931043;5;1,82430970668793;1,49324190616608
12321;1771960350677,789843;5;1,82431137561798;1,49324202537537
12322;1771960350740,593743;5;1,82431256771088;1,49324202537537
12323;1771960350802,445643;5;1,82431435585022;1,49324202537537
12324;1771960350865,500643;5;1,82431590557098;1,49324214458466
12325;1771960350927,752743;5;1,82431757450104;1,49324214458466
12326;1771960350990,227143;5;1,82431924343109;1,49324226379395
12327;1771960351052,680743;5;1,82432103157043;1,49324226379395
12328;1771960351115,488643;5;1,82432162761688;1,49324250221252
12329;1771960351177,972943;5;1,82432353496552;1,49324250221252
12330;1771960351240,886043;5;1,82432508468628;1,49324250221252
12331;1771960351303,735343;5;1,82432675361633;1,49324262142181
12332;1771960351365,580543;5;1,8243283033371;1,49324262142181
12333;1771960351428,409343;5;1,82433044910431;1,4932427406311
12334;1771960351490,985343;5;1,8243316411972;1,4932427406311
12335;1771960351552,970043;5;1,82433331012726;1,49324285984039
12336;1771960351615,688743;5;1,82433426380157;1,49324285984039
12337;1771960351678,390843;5;1,82433581352234;1,49324285984039
12338;1771960351741,272743;5;1,8243373632431;1,49324297904968
12339;1771960351803,286743;5;1,82433903217316;1,49324321746826
12340;1771960351865,944643;5;1,82434070110321;1,49324321746826
12341;1771960351928,923543;5;1,82434248924255;1,49324321746826
12342;1771960351991,432143;5;1,82434403896332;1,49324333667755
12343;1771960352053,554443;5;1,82434570789337;1,49324345588684
12344;1771960352116,192943;5;1,82434642314911;1,49324345588684
12345;1771960352179,590643;5;1,82434821128845;1,49324345588684
12346;1771960352241,588943;5;1,82434976100922;1,49324357509613
12347;1771960352304,051743;5;1,82435142993927;1,49324357509613
12348;1771960352366,428043;5;1,82435297966003;1,49324357509613
12349;1771960352430,318943;5;1,8243545293808;1,49324369430542
12350;1771960352491,589943;5;1,82435619831085;1,493243932724
12351;1771960352554,213443;5;1,8243579864502;1,493243932724
12352;1771960352616,724943;5;1,82435870170593;1,493243932724
12353;1771960352679,807243;5;1,8243602514267;1,49324405193329
12354;1771960352742,515443;5;1,82436192035675;1,49324405193329
12355;1771960352806,058343;5;1,8243635892868;1,49324405193329
12356;1771960352867,583943;5;1,82436537742615;1,49324417114258
12357;1771960352930,458243;5;1,82436692714691;1,49324417114258
12358;1771960352992,885843;5;1,82436859607697;1,49324429035187
12359;1771960353055,810743;5;1,8243705034256;1,49324429035187
12360;1771960353117,390943;5;1,82437145709991;1,49324440956116
12361;1771960353180,260143;5;1,82437300682068;1,49324440956116
